yyyymmdd,temperature,year,month,day,ltm,anomaly
20100219,9.5,2010,2,19,16.276470588235295,-6.776470588235295
20100220,13.200000000000001,2010,2,20,16.982352941176472,-3.7823529411764714
20100221,15.9,2010,2,21,17.300000000000004,-1.400000000000004
20100222,17.7,2010,2,22,17.988235294117644,-0.28823529411764426
20100223,20.1,2010,2,23,18.147058823529413,1.9529411764705884
20100224,22.3,2010,2,24,17.658823529411766,4.641176470588235
20100225,24.5,2010,2,25,18.64117647058824,5.858823529411762
20100226,24.6,2010,2,26,19.01764705882353,5.58235294117647
20100227,24.700000000000003,2010,2,27,18.658823529411766,6.041176470588237
20100228,23.900000000000002,2010,2,28,18.841176470588238,5.0588235294117645
20100301,22.1,2010,3,1,19.323529411764707,2.776470588235295
20100302,24.6,2010,3,2,19.417647058823526,5.182352941176475
20100303,24.700000000000003,2010,3,3,19.01764705882353,5.682352941176472
20100304,24.5,2010,3,4,19.32941176470589,5.170588235294112
20100305,25.8,2010,3,5,19.88823529411765,5.9117647058823515
20100306,25.700000000000003,2010,3,6,19.370588235294118,6.329411764705885
20100307,18.900000000000002,2010,3,7,18.30588235294118,0.5941176470588232
20100308,16.7,2010,3,8,17.629411764705885,-0.9294117647058862
20100309,10.5,2010,3,9,17.941176470588236,-7.4411764705882355
20100310,12.100000000000001,2010,3,10,17.799999999999997,-5.699999999999996
20100311,15.4,2010,3,11,17.829411764705885,-2.4294117647058844
20100312,16.8,2010,3,12,18.63529411764706,-1.8352941176470594
20100313,18.8,2010,3,13,19.5764705882353,-0.7764705882352985
20100314,20.0,2010,3,14,19.2764705882353,0.7235294117647015
20100315,22.900000000000002,2010,3,15,19.500000000000004,3.3999999999999986
20100316,19.200000000000003,2010,3,16,20.17058823529412,-0.970588235294116
20100317,19.0,2010,3,17,20.458823529411767,-1.4588235294117666
20100318,20.900000000000002,2010,3,18,21.341176470588238,-0.4411764705882355
20100319,21.200000000000003,2010,3,19,21.88823529411765,-0.6882352941176464
20100320,21.900000000000002,2010,3,20,21.46470588235294,0.43529411764706083
20100321,22.700000000000003,2010,3,21,20.8,1.9000000000000021
20100322,21.5,2010,3,22,20.823529411764707,0.6764705882352935
20100323,22.900000000000002,2010,3,23,20.582352941176474,2.3176470588235283
20100324,24.400000000000002,2010,3,24,19.882352941176475,4.517647058823528
20100325,16.7,2010,3,25,19.829411764705885,-3.1294117647058854
20100326,17.5,2010,3,26,20.029411764705884,-2.529411764705884
20100327,18.3,2010,3,27,20.688235294117646,-2.3882352941176457
20100328,19.900000000000002,2010,3,28,20.91764705882353,-1.0176470588235276
20100329,18.5,2010,3,29,21.329411764705885,-2.8294117647058847
20100330,19.0,2010,3,30,21.81764705882353,-2.8176470588235283
20100331,21.6,2010,3,31,21.741176470588236,-0.1411764705882348
20100401,23.0,2010,4,1,21.45882352941177,1.5411764705882298
20100402,21.200000000000003,2010,4,2,21.329411764705885,-0.1294117647058819
20100403,18.1,2010,4,3,21.376470588235296,-3.276470588235295
20100404,18.8,2010,4,4,21.50588235294118,-2.7058823529411775
20100405,20.5,2010,4,5,22.082352941176474,-1.5823529411764738
20100406,22.900000000000002,2010,4,6,21.841176470588238,1.0588235294117645
20100407,19.6,2010,4,7,21.44117647058824,-1.8411764705882376
20100408,17.3,2010,4,8,21.87058823529412,-4.570588235294121
20100409,19.3,2010,4,9,22.441176470588236,-3.141176470588235
20100410,19.3,2010,4,10,22.75294117647059,-3.4529411764705884
20100411,23.6,2010,4,11,23.10588235294118,0.4941176470588218
20100412,26.1,2010,4,12,22.78235294117647,3.317647058823532
20100413,24.6,2010,4,13,23.17058823529412,1.4294117647058826
20100414,19.1,2010,4,14,23.041176470588237,-3.9411764705882355
20100415,16.6,2010,4,15,22.329411764705885,-5.729411764705883
20100416,16.5,2010,4,16,22.658823529411762,-6.158823529411762
20100417,18.400000000000002,2010,4,17,23.264705882352942,-4.86470588235294
20100418,19.200000000000003,2010,4,18,23.264705882352946,-4.064705882352943
20100419,22.0,2010,4,19,23.65294117647059,-1.6529411764705912
20100420,23.3,2010,4,20,24.023529411764706,-0.7235294117647051
20100421,26.0,2010,4,21,24.558823529411764,1.4411764705882355
20100422,24.400000000000002,2010,4,22,24.158823529411766,0.2411764705882362
20100423,21.0,2010,4,23,23.864705882352943,-2.8647058823529434
20100424,21.400000000000002,2010,4,24,23.829411764705885,-2.4294117647058826
20100425,20.6,2010,4,25,23.894117647058824,-3.2941176470588225
20100426,21.8,2010,4,26,24.02352941176471,-2.2235294117647086
20100427,21.6,2010,4,27,24.21764705882353,-2.617647058823529
20100428,22.8,2010,4,28,24.0,-1.1999999999999993
20100429,21.1,2010,4,29,24.158823529411762,-3.058823529411761
20100430,21.3,2010,4,30,24.74705882352941,-3.44705882352941
20100501,23.5,2010,5,1,24.905882352941177,-1.4058823529411768
20100502,24.8,2010,5,2,25.02352941176471,-0.22352941176470864
20100503,24.200000000000003,2010,5,3,25.082352941176474,-0.882352941176471
20100504,24.1,2010,5,4,24.835294117647063,-0.7352941176470615
20100505,25.900000000000002,2010,5,5,25.13529411764706,0.764705882352942
20100506,27.3,2010,5,6,25.482352941176472,1.8176470588235283
20100507,25.3,2010,5,7,25.764705882352942,-0.4647058823529413
20100508,25.6,2010,5,8,26.00588235294118,-0.4058823529411768
20100509,27.0,2010,5,9,26.464705882352945,0.5352941176470551
20100510,23.900000000000002,2010,5,10,26.14117647058824,-2.241176470588236
20100511,23.900000000000002,2010,5,11,25.994117647058825,-2.094117647058823
20100512,24.0,2010,5,12,26.305882352941175,-2.3058823529411754
20100513,23.900000000000002,2010,5,13,26.394117647058827,-2.4941176470588253
20100514,24.5,2010,5,14,26.6,-2.1000000000000014
20100515,23.900000000000002,2010,5,15,26.782352941176473,-2.882352941176471
20100516,24.1,2010,5,16,26.37058823529412,-2.2705882352941202
20100517,25.200000000000003,2010,5,17,26.45294117647059,-1.2529411764705856
20100518,27.3,2010,5,18,27.041176470588233,0.25882352941176734
20100519,26.0,2010,5,19,27.15294117647059,-1.1529411764705912
20100520,25.900000000000002,2010,5,20,26.61764705882353,-0.7176470588235269
20100521,28.5,2010,5,21,26.205882352941178,2.2941176470588225
20100522,29.0,2010,5,22,26.470588235294116,2.529411764705884
20100523,26.0,2010,5,23,26.48823529411765,-0.48823529411765065
20100524,25.6,2010,5,24,26.61764705882353,-1.0176470588235276
20100525,25.900000000000002,2010,5,25,27.05294117647059,-1.1529411764705877
20100526,26.6,2010,5,26,27.541176470588237,-0.9411764705882355
20100527,26.1,2010,5,27,27.68235294117647,-1.5823529411764703
20100528,26.900000000000002,2010,5,28,27.623529411764704,-0.7235294117647015
20100529,27.0,2010,5,29,27.588235294117652,-0.5882352941176521
20100530,26.5,2010,5,30,27.694117647058825,-1.1941176470588246
20100531,24.700000000000003,2010,5,31,28.01764705882353,-3.3176470588235283
20100601,24.200000000000003,2010,6,1,28.105882352941176,-3.9058823529411733
20100602,21.700000000000003,2010,6,2,28.03529411764706,-6.335294117647056
20100603,22.700000000000003,2010,6,3,28.458823529411767,-5.758823529411764
20100604,24.700000000000003,2010,6,4,28.347058823529412,-3.6470588235294095
20100605,24.900000000000002,2010,6,5,28.282352941176473,-3.382352941176471
20100606,25.200000000000003,2010,6,6,28.029411764705884,-2.829411764705881
20100607,25.5,2010,6,7,28.22941176470588,-2.7294117647058798
20100608,25.6,2010,6,8,28.43529411764706,-2.8352941176470594
20100609,25.6,2010,6,9,28.35294117647059,-2.752941176470589
20100610,25.400000000000002,2010,6,10,28.18235294117647,-2.7823529411764696
20100611,27.200000000000003,2010,6,11,27.947058823529417,-0.7470588235294144
20100612,28.1,2010,6,12,27.670588235294115,0.42941176470588616
20100613,28.400000000000002,2010,6,13,28.052941176470586,0.34705882352941586
20100614,29.3,2010,6,14,28.023529411764706,1.276470588235295
20100615,29.3,2010,6,15,28.2,1.1000000000000014
20100616,29.400000000000002,2010,6,16,28.2764705882353,1.1235294117647037
20100617,29.700000000000003,2010,6,17,28.335294117647063,1.3647058823529399
20100618,29.8,2010,6,18,28.78235294117647,1.0176470588235311
20100619,29.700000000000003,2010,6,19,29.13529411764706,0.5647058823529427
20100620,29.5,2010,6,20,29.6,-0.10000000000000142
20100621,29.6,2010,6,21,29.31764705882353,0.28235294117647314
20100622,29.3,2010,6,22,28.67058823529412,0.6294117647058819
20100623,28.0,2010,6,23,28.735294117647058,-0.735294117647058
20100624,29.0,2010,6,24,28.900000000000002,0.09999999999999787
20100625,28.8,2010,6,25,28.75882352941177,0.04117647058822982
20100626,26.1,2010,6,26,29.02352941176471,-2.923529411764708
20100627,25.6,2010,6,27,29.088235294117652,-3.4882352941176507
20100628,25.5,2010,6,28,28.547058823529415,-3.047058823529415
20100629,27.3,2010,6,29,28.994117647058825,-1.6941176470588246
20100630,29.1,2010,6,30,28.894117647058827,0.20588235294117396
20100701,29.5,2010,7,1,29.076470588235296,0.4235294117647044
20100702,30.0,2010,7,2,29.241176470588236,0.7588235294117638
20100703,30.1,2010,7,3,29.311764705882354,0.7882352941176478
20100704,30.1,2010,7,4,29.417647058823533,0.6823529411764682
20100705,30.1,2010,7,5,29.18823529411765,0.9117647058823515
20100706,30.0,2010,7,6,28.894117647058824,1.105882352941176
20100707,30.200000000000003,2010,7,7,29.04705882352941,1.1529411764705912
20100708,30.6,2010,7,8,29.447058823529414,1.1529411764705877
20100709,29.8,2010,7,9,29.452941176470585,0.34705882352941586
20100710,29.8,2010,7,10,29.294117647058822,0.5058823529411782
20100711,30.0,2010,7,11,29.38235294117647,0.617647058823529
20100712,30.200000000000003,2010,7,12,29.60588235294118,0.5941176470588232
20100713,29.900000000000002,2010,7,13,29.523529411764706,0.37647058823529633
20100714,30.200000000000003,2010,7,14,29.482352941176472,0.7176470588235304
20100715,29.200000000000003,2010,7,15,29.241176470588236,-0.04117647058823337
20100716,27.6,2010,7,16,29.0,-1.3999999999999986
20100717,27.700000000000003,2010,7,17,29.13529411764706,-1.4352941176470573
20100718,28.1,2010,7,18,28.86470588235294,-0.7647058823529385
20100719,29.700000000000003,2010,7,19,28.8,0.9000000000000021
20100720,29.5,2010,7,20,28.78235294117647,0.7176470588235304
20100721,27.400000000000002,2010,7,21,29.094117647058823,-1.694117647058821
20100722,27.200000000000003,2010,7,22,29.14117647058824,-1.9411764705882355
20100723,27.6,2010,7,23,29.135294117647057,-1.5352941176470551
20100724,28.3,2010,7,24,29.34705882352941,-1.047058823529408
20100725,29.200000000000003,2010,7,25,29.500000000000004,-0.3000000000000007
20100726,29.200000000000003,2010,7,26,29.27058823529412,-0.0705882352941174
20100727,27.900000000000002,2010,7,27,29.105882352941173,-1.2058823529411704
20100728,26.900000000000002,2010,7,28,29.45294117647059,-2.5529411764705863
20100729,28.5,2010,7,29,29.33529411764706,-0.8352941176470594
20100730,29.6,2010,7,30,29.358823529411765,0.2411764705882362
20100731,30.1,2010,7,31,29.35294117647059,0.7470588235294109
20100801,30.0,2010,8,1,29.38823529411765,0.6117647058823508
20100802,29.400000000000002,2010,8,2,29.10588235294118,0.2941176470588225
20100803,29.1,2010,8,3,28.65294117647059,0.4470588235294102
20100804,30.0,2010,8,4,28.7764705882353,1.2235294117647015
20100805,29.400000000000002,2010,8,5,28.82352941176471,0.5764705882352921
20100806,28.400000000000002,2010,8,6,28.78235294117647,-0.38235294117646745
20100807,28.8,2010,8,7,29.435294117647057,-0.6352941176470566
20100808,28.8,2010,8,8,29.60588235294118,-0.8058823529411789
20100809,29.6,2010,8,9,29.32941176470588,0.27058823529412024
20100810,30.200000000000003,2010,8,10,28.488235294117647,1.7117647058823557
20100811,28.3,2010,8,11,28.352941176470587,-0.05294117647058627
20100812,29.3,2010,8,12,28.55294117647059,0.7470588235294109
20100813,29.8,2010,8,13,28.529411764705884,1.2705882352941167
20100814,29.400000000000002,2010,8,14,28.38235294117647,1.0176470588235311
20100815,28.1,2010,8,15,28.694117647058825,-0.5941176470588232
20100816,27.1,2010,8,16,28.599999999999998,-1.4999999999999964
20100817,28.3,2010,8,17,28.558823529411764,-0.2588235294117638
20100818,28.6,2010,8,18,28.88823529411765,-0.2882352941176478
20100819,27.5,2010,8,19,28.611764705882354,-1.1117647058823543
20100820,28.0,2010,8,20,28.764705882352942,-0.764705882352942
20100821,29.400000000000002,2010,8,21,29.258823529411767,0.1411764705882348
20100822,28.900000000000002,2010,8,22,29.141176470588242,-0.24117647058823977
20100823,28.5,2010,8,23,29.058823529411764,-0.5588235294117645
20100824,26.5,2010,8,24,29.264705882352946,-2.7647058823529456
20100825,28.0,2010,8,25,29.005882352941175,-1.0058823529411747
20100826,28.400000000000002,2010,8,26,29.04705882352941,-0.6470588235294095
20100827,28.8,2010,8,27,28.582352941176474,0.21764705882352686
20100828,27.900000000000002,2010,8,28,28.67058823529412,-0.7705882352941167
20100829,29.200000000000003,2010,8,29,28.98823529411765,0.2117647058823522
20100830,29.700000000000003,2010,8,30,29.00588235294118,0.6941176470588246
20100831,30.400000000000002,2010,8,31,28.764705882352946,1.6352941176470566
20100901,31.200000000000003,2010,9,1,28.711764705882356,2.488235294117647
20100902,29.5,2010,9,2,28.470588235294116,1.029411764705884
20100903,26.0,2010,9,3,28.45882352941177,-2.45882352941177
20100904,26.8,2010,9,4,28.358823529411765,-1.5588235294117645
20100905,27.8,2010,9,5,28.44117647058824,-0.6411764705882383
20100906,29.3,2010,9,6,28.794117647058822,0.5058823529411782
20100907,29.700000000000003,2010,9,7,28.641176470588235,1.058823529411768
20100908,29.900000000000002,2010,9,8,28.60588235294118,1.2941176470588225
20100909,28.200000000000003,2010,9,9,28.48823529411765,-0.2882352941176478
20100910,28.1,2010,9,10,28.370588235294115,-0.27058823529411313
20100911,25.5,2010,9,11,28.46470588235294,-2.9647058823529413
20100912,25.200000000000003,2010,9,12,28.411764705882355,-3.211764705882352
20100913,26.8,2010,9,13,28.74705882352941,-1.9470588235294102
20100914,27.200000000000003,2010,9,14,28.605882352941176,-1.4058823529411733
20100915,28.200000000000003,2010,9,15,28.800000000000004,-0.6000000000000014
20100916,28.900000000000002,2010,9,16,28.547058823529415,0.352941176470587
20100917,29.1,2010,9,17,28.764705882352946,0.33529411764705586
20100918,29.700000000000003,2010,9,18,28.747058823529414,0.9529411764705884
20100919,30.6,2010,9,19,28.558823529411768,2.0411764705882334
20100920,28.3,2010,9,20,28.352941176470587,-0.05294117647058627
20100921,24.5,2010,9,21,28.011764705882356,-3.5117647058823565
20100922,25.400000000000002,2010,9,22,28.147058823529417,-2.7470588235294144
20100923,27.0,2010,9,23,27.970588235294116,-0.970588235294116
20100924,27.700000000000003,2010,9,24,27.73529411764706,-0.0352941176470587
20100925,27.400000000000002,2010,9,25,27.947058823529417,-0.5470588235294152
20100926,27.6,2010,9,26,28.094117647058823,-0.4941176470588218
20100927,28.3,2010,9,27,28.28235294117647,0.017647058823531125
20100928,28.6,2010,9,28,28.20588235294118,0.39411764705882035
20100929,28.5,2010,9,29,27.88235294117647,0.617647058823529
20100930,27.700000000000003,2010,9,30,27.69411764705882,0.005882352941181779
20101001,27.6,2010,10,1,27.65294117647059,-0.052941176470589824
20101002,28.400000000000002,2010,10,2,27.794117647058822,0.6058823529411796
20101003,28.1,2010,10,3,27.352941176470587,0.7470588235294144
20101004,25.5,2010,10,4,27.288235294117644,-1.7882352941176443
20101005,24.1,2010,10,5,27.32352941176471,-3.2235294117647086
20101006,24.200000000000003,2010,10,6,27.035294117647055,-2.8352941176470523
20101007,25.400000000000002,2010,10,7,26.947058823529414,-1.5470588235294116
20101008,26.400000000000002,2010,10,8,26.847058823529412,-0.4470588235294102
20101009,25.8,2010,10,9,26.67058823529412,-0.8705882352941181
20101010,25.0,2010,10,10,26.282352941176473,-1.2823529411764731
20101011,26.400000000000002,2010,10,11,26.158823529411766,0.2411764705882362
20101012,27.6,2010,10,12,26.158823529411762,1.441176470588239
20101013,27.6,2010,10,13,26.029411764705884,1.5705882352941174
20101014,27.900000000000002,2010,10,14,25.976470588235294,1.923529411764708
20101015,26.0,2010,10,15,25.911764705882355,0.08823529411764497
20101016,25.200000000000003,2010,10,16,26.076470588235296,-0.8764705882352928
20101017,26.400000000000002,2010,10,17,25.658823529411762,0.7411764705882398
20101018,26.6,2010,10,18,25.02352941176471,1.576470588235292
20101019,26.1,2010,10,19,25.229411764705883,0.8705882352941181
20101020,26.400000000000002,2010,10,20,25.417647058823533,0.9823529411764689
20101021,25.5,2010,10,21,25.24705882352941,0.2529411764705891
20101022,23.6,2010,10,22,25.176470588235297,-1.5764705882352956
20101023,24.900000000000002,2010,10,23,25.30588235294118,-0.4058823529411768
20101024,25.1,2010,10,24,25.400000000000002,-0.3000000000000007
20101025,24.900000000000002,2010,10,25,25.194117647058825,-0.2941176470588225
20101026,22.3,2010,10,26,25.00588235294118,-2.7058823529411775
20101027,20.0,2010,10,27,24.95882352941177,-4.95882352941177
20101028,18.7,2010,10,28,24.88823529411765,-6.18823529411765
20101029,19.1,2010,10,29,24.729411764705883,-5.629411764705882
20101030,19.3,2010,10,30,24.423529411764704,-5.123529411764704
20101031,20.0,2010,10,31,24.223529411764705,-4.223529411764705
20101101,21.1,2010,11,1,23.935294117647057,-2.835294117647056
20101102,21.5,2010,11,2,23.52352941176471,-2.0235294117647094
20101103,21.200000000000003,2010,11,3,23.15294117647059,-1.9529411764705884
20101104,20.0,2010,11,4,23.429411764705886,-3.429411764705886
